start,duration,value
2019-12-15T01:34:00+01:00,"[60,60,60]","[1.584,1.609,1.312]"
2019-12-15T01:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.114,1.114,1.114,1.114,1.114,1.139,1.139,1.139,1.139,0.371,0.495,0.495,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.742,1.461,1.461,1.461,1.461,1.461,1.461,1.461,1.461,1.485,0.544,0.396]"
2019-12-15T02:38:00+01:00,[60],[0.643]
2019-12-15T03:09:00+01:00,[60],[0.297]
2019-12-15T03:54:00+01:00,[60],[0.668]
2019-12-15T06:06:00+01:00,[60],[0.297]
2019-12-15T18:18:00+01:00,"[60,60,60,60]","[0.049,0.049,0.049,0.074]"
2019-12-15T19:27:00+01:00,[60],[0.321]
2019-12-15T19:43:00+01:00,[60],[0.321]
2019-12-15T21:56:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.891,0.891,0.891,0.891,0.916,0.916,0.916,0.916,0.916]"
2019-12-15T22:13:00+01:00,"[60,60,60,60,60,60,60]","[0.272,0.272,0.272,0.272,0.272,0.272,0.173]"
2019-12-15T22:53:00+01:00,[60],[0.198]
2019-12-15T23:33:00+01:00,[60],[0.421]
2019-12-18T02:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.665,2.665,2.665,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.394,2.344,2.344,2.369,2.369,2.369,2.369,2.369,2.369,2.369,0.765,0.666]"
2019-12-18T03:01:00+01:00,"[60,60]","[1.53,0.049]"
2019-12-18T03:12:00+01:00,"[60,60,60,60,60,60,60,60]","[1.925,1.925,1.949,1.949,1.949,1.949,1.949,0.962]"
2019-12-18T03:40:00+01:00,"[60,60,60,60,60,60,60]","[0.148,0.148,0.148,0.148,0.148,0.148,0.148]"
2019-12-18T03:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.023,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.32,2.492,2.492,2.492,2.517,2.517,2.468]"
2019-12-18T04:26:00+01:00,[60],[0.197]
2019-12-18T13:56:00+01:00,"[60,60,60,60]","[0.246,0.246,0.246,0.074]"
2019-12-18T20:22:00+01:00,[60],[0.098]
2019-12-18T20:49:00+01:00,"[60,60,60,60,60,60]","[0.098,0.098,0.098,0.123,0.123,0.123]"
2019-12-18T21:07:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.123,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.123]"
2019-12-18T21:40:00+01:00,[60],[0.222]
2019-12-18T22:08:00+01:00,[60],[0.271]
2019-12-18T22:59:00+01:00,"[60,60,60,60,60]","[0.567,0.567,0.567,0.567,0.444]"
2019-12-18T02:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.665,2.665,2.665,2.69,2.69,2.69,2.69,2.69,2.69,2.69,2.394,2.344,2.344,2.369,2.369,2.369,2.369,2.369,2.369,2.369,0.765,0.666]"
2019-12-18T03:01:00+01:00,"[60,60]","[1.53,0.049]"
2019-12-18T03:12:00+01:00,"[60,60,60,60,60,60,60,60]","[1.925,1.925,1.949,1.949,1.949,1.949,1.949,0.962]"
2019-12-18T03:40:00+01:00,"[60,60,60,60,60,60,60]","[0.148,0.148,0.148,0.148,0.148,0.148,0.148]"
2019-12-18T03:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.023,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.048,2.32,2.492,2.492,2.492,2.517,2.517,2.468]"
2019-12-18T04:26:00+01:00,[60],[0.197]
2019-12-18T13:56:00+01:00,"[60,60,60,60]","[0.246,0.246,0.246,0.074]"
2019-12-18T20:22:00+01:00,[60],[0.098]
2019-12-18T20:49:00+01:00,"[60,60,60,60,60,60]","[0.098,0.098,0.098,0.123,0.123,0.123]"
2019-12-18T21:07:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.123,0.148,0.148,0.148,0.148,0.148,0.148,0.148,0.123]"
2019-12-18T21:40:00+01:00,[60],[0.222]
2019-12-18T22:08:00+01:00,[60],[0.271]
2019-12-18T22:59:00+01:00,"[60,60,60,60,60]","[0.567,0.567,0.567,0.567,0.444]"
2019-12-19T00:51:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.123,0.123]"
2019-12-19T01:05:00+01:00,[60],[0.444]
2019-12-19T01:31:00+01:00,[60],[0.345]
2019-12-19T01:51:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.937,0.937,0.937,0.937,0.937,0.937,0.937,0.962,0.962,0.962,0.617,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.789,1.308,1.332,1.332,0.863]"
2019-12-19T04:28:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.518,0.518,0.518,0.518,0.518,0.542,0.542,0.542,0.394]"
2019-12-19T04:39:00+01:00,[60],[0.691]
2019-12-19T05:03:00+01:00,"[60,60,60,60,60]","[0.691,0.691,0.715,0.715,0.271]"
2019-12-19T05:48:00+01:00,"[60,60,60]","[0.394,0.419,0.098]"
2019-12-19T06:32:00+01:00,"[60,60,60,60,60]","[0.592,0.592,0.592,0.617,0.567]"
2019-12-19T15:42:00+01:00,"[60,60,60]","[0.222,0.246,0.222]"
2019-12-19T15:52:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.468,2.468,2.468,2.468,2.468,2.468,2.468,2.468,2.468,2.492,2.566,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.542,2.295,2.32,2.32,1.184]"
2019-12-19T16:44:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.148,0.148,0.074]"
2019-12-19T16:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.566,2.566,2.566,2.566,2.566,2.566,2.566,2.591,2.591,2.591,2.542,2.492,2.492,2.492,2.492,2.492,2.492,2.492,2.492,2.492,0.937]"
2019-12-25T22:17:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.246,0.222,0.222,0.222,0.246,0.246,0.246,0.246,0.246,0.296,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32]"
2019-12-25T23:34:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.345]"
2019-12-26T01:52:00+01:00,"[60,60,60,60,60]","[1.209,1.184,1.184,1.209,0.049]"
2019-12-27T09:59:00+01:00,[60],[0.641]
2019-12-27T10:09:00+01:00,"[60,60]","[0.394,0.296]"
2019-12-27T12:19:00+01:00,[60],[0.394]
2019-12-27T19:03:00+01:00,[60],[0.222]
2019-12-28T02:02:00+01:00,[60],[0.197]
2019-12-28T03:15:00+01:00,[60],[0.37]
2019-12-28T04:07:00+01:00,"[60,60]","[0.419,0.345]"
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[0.542,0.542,0.542,0.567,0.518]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[0.271,0.271,0.271,0.296,0.296,0.049]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[0.123,0.148,0.123]"
2019-12-28T09:44:00+01:00,[60],[0.197]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[0.37,0.37,0.37,0.37,0.394,0.246]"
2019-12-28T16:52:00+01:00,[60],[0.641]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[0.37,0.37,0.37,0.394,0.394,0.394,0.394,0.394]"
2019-12-28T17:44:00+01:00,[60],[0.049]
2019-12-28T17:46:00+01:00,[60],[0.049]
2019-12-28T17:48:00+01:00,[60],[0.049]
2019-12-28T17:50:00+01:00,[60],[0.049]
2019-12-28T17:52:00+01:00,[60],[0.049]
2019-12-28T17:54:00+01:00,[60],[0.049]
2019-12-28T17:56:00+01:00,[60],[0.049]
2019-12-28T17:58:00+01:00,[60],[0.049]
2019-12-28T18:00:00+01:00,[60],[0.049]
2019-12-28T18:02:00+01:00,[60],[0.049]
2019-12-28T18:04:00+01:00,[60],[0.049]
2019-12-28T18:06:00+01:00,[60],[0.049]
2019-12-28T18:08:00+01:00,[60],[0.049]
2019-12-28T18:10:00+01:00,[60],[0.049]
2019-12-28T18:12:00+01:00,[60],[0.049]
2019-12-28T18:14:00+01:00,[60],[0.049]
2019-12-28T18:16:00+01:00,[60],[0.049]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049]"
2019-12-28T20:17:00+01:00,[60],[0.419]
2019-12-28T02:02:00+01:00,[60],[0.197]
2019-12-28T03:15:00+01:00,[60],[0.37]
2019-12-28T04:07:00+01:00,"[60,60]","[0.419,0.345]"
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[0.542,0.542,0.542,0.567,0.518]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[0.271,0.271,0.271,0.296,0.296,0.049]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[0.123,0.148,0.123]"
2019-12-28T09:44:00+01:00,[60],[0.197]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[0.37,0.37,0.37,0.37,0.394,0.246]"
2019-12-28T16:52:00+01:00,[60],[0.641]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[0.37,0.37,0.37,0.394,0.394,0.394,0.394,0.394]"
2019-12-28T17:44:00+01:00,[60],[0.049]
2019-12-28T17:46:00+01:00,[60],[0.049]
2019-12-28T17:48:00+01:00,[60],[0.049]
2019-12-28T17:50:00+01:00,[60],[0.049]
2019-12-28T17:52:00+01:00,[60],[0.049]
2019-12-28T17:54:00+01:00,[60],[0.049]
2019-12-28T17:56:00+01:00,[60],[0.049]
2019-12-28T17:58:00+01:00,[60],[0.049]
2019-12-28T18:00:00+01:00,[60],[0.049]
2019-12-28T18:02:00+01:00,[60],[0.049]
2019-12-28T18:04:00+01:00,[60],[0.049]
2019-12-28T18:06:00+01:00,[60],[0.049]
2019-12-28T18:08:00+01:00,[60],[0.049]
2019-12-28T18:10:00+01:00,[60],[0.049]
2019-12-28T18:12:00+01:00,[60],[0.049]
2019-12-28T18:14:00+01:00,[60],[0.049]
2019-12-28T18:16:00+01:00,[60],[0.049]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049]"
2019-12-28T20:17:00+01:00,[60],[0.419]
2020-01-03T21:54:00+01:00,"[60,60,60,60]","[0.345,0.345,0.37,0.049]"
2020-01-03T22:13:00+01:00,"[60,60,60,60,60,60]","[0.123,0.123,0.123,0.123,0.123,0.123]"
2020-01-03T22:26:00+01:00,[60],[0.123]
2020-01-04T03:21:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.222,0.222,0.222,0.246,0.246,0.246,0.246,0.246,0.246,0.246]"
2020-01-04T03:32:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.567,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.592,0.839,0.937,0.937,0.937,0.937,0.937,0.962,0.962,0.962,0.493]"
2020-01-04T04:01:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.394,0.074]"
2020-01-04T04:13:00+01:00,"[60,60]","[0.888,0.444]"
2020-01-04T04:25:00+01:00,"[60,60,60,60,60]","[1.456,1.456,1.48,1.48,0.789]"
2020-01-04T20:30:00+01:00,"[60,60,60,60,60,60,60,60]","[0.123,0.148,0.148,0.148,0.148,0.148,0.148,0.049]"
2020-01-04T20:46:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.567,0.567,1.48,1.505,1.505,1.505,1.505,1.505,1.505,1.505,1.061]"
2020-01-04T21:17:00+01:00,"[60,60,60,60,60,60,60]","[2.245,2.245,2.245,2.245,2.27,2.27,0.888]"
2020-01-04T23:03:00+01:00,"[60,60,60,60]","[0.074,0.074,0.098,0.098]"
2020-01-05T00:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.394,0.394,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.148]"
2020-01-05T01:20:00+01:00,[60],[0.518]
2020-01-05T01:56:00+01:00,[60],[0.394]
2020-01-05T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,1.579,0.715,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.271,0.839,0.839,0.839,0.839,0.839,0.839,0.863,0.863,0.444]"
2020-01-05T22:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[2.418,2.418,2.418,2.418,2.418,2.418,2.443,2.443,2.443,2.443,2.344,2.097,2.097,2.097,2.097,2.097,2.097,2.122,2.122,2.122,0.74]"
2020-01-05T23:19:00+01:00,"[60,60]","[0.617,0.074]"
2020-01-05T23:38:00+01:00,"[60,60]","[0.839,0.444]"
2020-01-06T00:12:00+01:00,"[60,60,60,60]","[0.296,0.296,0.296,0.271]"
2020-01-06T00:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.32,0.32,0.32,0.345,0.345,0.345,0.345,0.345,0.345,0.074]"
2020-01-06T01:37:00+01:00,[60],[0.419]
2020-01-06T02:08:00+01:00,[60],[0.419]
2020-01-06T03:17:00+01:00,"[60,60,60]","[0.296,0.296,0.098]"
2020-01-06T04:09:00+01:00,[60],[0.493]
2020-01-06T06:10:00+01:00,[60],[0.197]
2020-01-06T06:52:00+01:00,[60],[0.246]
2020-01-06T07:13:00+01:00,[60],[0.049]
2020-01-06T07:42:00+01:00,"[60,60,60,60,60,60]","[0.049,0.049,0.049,0.049,0.049,0.049]"
2020-01-06T08:18:00+01:00,"[60,60,60,60,60,60,60,60]","[0.222,0.222,0.222,0.222,0.246,0.246,0.246,0.123]"
2020-01-06T08:32:00+01:00,"[60,60,60]","[0.691,0.691,0.271]"
2020-01-06T08:46:00+01:00,[60],[0.468]
2020-01-06T16:16:00+01:00,"[60,60,60,60,60,60,60,60]","[0.148,0.148,0.148,0.172,0.172,0.172,0.172,0.148]"
2020-01-06T16:38:00+01:00,"[60,60,60]","[0.197,0.197,0.123]"
2020-01-06T18:12:00+01:00,"[60,60,60,60]","[0.123,0.123,0.123,0.098]"
2020-01-06T19:02:00+01:00,[60],[0.222]
2020-01-06T20:14:00+01:00,"[60,60,60,60,60]","[0.37,0.37,0.394,0.394,0.049]"
2020-01-06T22:36:00+01:00,"[60,60,60,60,60,60]","[0.123,0.123,0.148,0.148,0.148,0.148]"
2020-01-06T23:01:00+01:00,"[60,60]","[0.246,0.246]"
2020-01-06T23:49:00+01:00,"[60,60,60,60]","[0.617,0.641,0.641,0.271]"
2020-01-07T00:00:00+01:00,[60],[0.789]
2020-01-07T00:28:00+01:00,[60],[1.11]
2020-01-07T00:45:00+01:00,"[60,60]","[1.16,0.271]"
2020-01-07T02:34:00+01:00,"[60,60,60,60,60,60,60,60]","[0.296,0.32,0.32,0.32,0.32,0.32,0.32,0.123]"
2020-01-07T02:49:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.37,0.666,0.666,0.666,0.691,0.691,0.098]"
2020-01-07T03:10:00+01:00,[60],[0.32]
2020-01-07T03:25:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.197,0.197,0.222,0.222,0.222,0.222,0.222,0.222,0.049]"
2020-01-07T03:46:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.074,0.074,0.074,0.098,0.098,0.098,0.098,0.098,0.049]"
2020-01-07T05:50:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.419,0.419,0.419,0.419,0.419,0.419,0.444,0.444,0.074,0.049,0.049,0.049,0.049,0.049,0.074,0.074,0.074,0.074]"
2020-01-07T06:42:00+01:00,[60],[0.518]
2020-01-07T17:47:00+01:00,"[60,60,60]","[0.148,0.148,0.172]"
2020-01-07T18:32:00+01:00,[60],[0.049]
2020-01-07T18:34:00+01:00,[60],[0.049]
2020-01-07T18:36:00+01:00,[60],[0.049]
2020-01-07T18:38:00+01:00,[60],[0.049]
2020-01-07T19:21:00+01:00,[60],[0.444]
2020-01-07T20:27:00+01:00,[60],[0.444]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.271,0.271,0.271,0.296,0.296,0.296,0.296,0.296,0.271]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[1.851,1.851,1.851,1.851,1.851,1.851,0.222]"
2020-01-07T17:47:00+01:00,"[60,60,60]","[0.148,0.148,0.172]"
2020-01-07T18:32:00+01:00,[60],[0.049]
2020-01-07T18:34:00+01:00,[60],[0.049]
2020-01-07T18:36:00+01:00,[60],[0.049]
2020-01-07T18:38:00+01:00,[60],[0.049]
2020-01-07T19:21:00+01:00,[60],[0.444]
2020-01-07T20:27:00+01:00,[60],[0.444]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[0.271,0.271,0.271,0.296,0.296,0.296,0.296,0.296,0.271]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[1.851,1.851,1.851,1.851,1.851,1.851,0.222]"
2020-01-09T21:38:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.777,1.801,1.801,1.801,1.801,1.801,1.801,1.801,1.801,1.801,1.727,1.48,1.48,1.48,1.48,1.48,1.332]"
2020-01-10T01:48:00+01:00,[60],[0.74]
2020-01-10T06:30:00+01:00,[60],[0.049]
2020-01-10T06:32:00+01:00,[60],[0.049]
2020-01-10T06:34:00+01:00,[60],[0.049]
2020-01-10T06:36:00+01:00,[60],[0.049]
2020-01-10T06:38:00+01:00,[60],[0.049]
2020-01-10T06:40:00+01:00,[60],[0.049]
2020-01-10T06:42:00+01:00,[60],[0.049]
2020-01-10T06:44:00+01:00,[60],[0.049]
2020-01-10T06:46:00+01:00,[60],[0.049]
2020-01-10T06:48:00+01:00,[60],[0.049]
2020-01-10T06:50:00+01:00,[60],[0.049]
2020-01-10T06:52:00+01:00,[60],[0.049]
2020-01-10T06:54:00+01:00,[60],[0.049]
2020-01-10T06:56:00+01:00,[60],[0.049]
2020-01-10T06:58:00+01:00,[60],[0.049]
2020-01-10T07:00:00+01:00,[60],[0.049]
2020-01-10T07:02:00+01:00,[60],[0.049]
2020-01-10T07:04:00+01:00,[60],[0.049]
2020-01-10T07:06:00+01:00,[60],[0.049]
2020-01-10T07:08:00+01:00,[60],[0.049]
2020-01-10T07:10:00+01:00,[60],[0.049]
2020-01-10T07:12:00+01:00,[60],[0.049]
2020-01-10T07:14:00+01:00,[60],[0.049]
2020-01-10T07:16:00+01:00,[60],[0.049]
2020-01-10T17:38:00+01:00,[60],[0.539]
2020-01-10T21:26:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60]","[2.061,2.061,2.061,2.061,2.061,2.085,2.085,2.085,2.085,2.085,1.079]"
2020-01-12T20:29:00+01:00,[60],[0.196]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.171,0.147,0.147,0.171,0.196,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,1.668,1.742,1.742,1.742,1.742,1.742,1.742,1.742,0.662]"
2020-01-12T23:19:00+01:00,"[60,60]","[0.809,0.245]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[0.417,0.417,0.343]"
2020-01-13T01:27:00+01:00,[60],[1.006]
2020-01-13T02:50:00+01:00,"[60,60,60]","[0.392,0.392,0.319]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[0.466,0.466,0.466,0.466,0.466,0.466,0.466]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[0.294,0.294,0.294]"
2020-01-13T05:46:00+01:00,[60],[0.196]
2020-01-13T07:24:00+01:00,[60],[0.343]
2020-01-12T20:29:00+01:00,[60],[0.196]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[0.171,0.147,0.147,0.171,0.196,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,1.668,1.742,1.742,1.742,1.742,1.742,1.742,1.742,0.662]"
2020-01-12T23:19:00+01:00,"[60,60]","[0.809,0.245]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[0.417,0.417,0.343]"
2020-01-13T01:27:00+01:00,[60],[1.006]
2020-01-13T02:50:00+01:00,"[60,60,60]","[0.392,0.392,0.319]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[0.466,0.466,0.466,0.466,0.466,0.466,0.466]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[0.294,0.294,0.294]"
2020-01-13T05:46:00+01:00,[60],[0.196]
2020-01-13T07:24:00+01:00,[60],[0.343]
2020-01-13T19:36:00+01:00,"[60,60,60,60,60,60,60]","[0.613,0.588,0.588,0.588,0.588,0.588,0.147]"
2020-01-13T19:53:00+01:00,"[60,60,60,60,60]","[0.073,0.073,0.073,0.073,0.049]"
2020-01-13T20:31:00+01:00,[60],[0.343]
2020-01-13T20:43:00+01:00,[60],[0.368]
2020-01-13T21:23:00+01:00,[60],[0.539]
2020-01-13T21:50:00+01:00,[60],[0.122]
2020-01-13T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.374,1.374,1.374,1.398,1.398,1.398,1.398,1.398,1.398,1.398,2.208,2.257,2.257,2.257,2.257,2.257,2.282,2.282,2.282,2.282,1.815,1.766,0.294]"
2020-01-13T23:24:00+01:00,"[60,60,60]","[0.49,0.515,0.171]"
2020-01-14T01:28:00+01:00,[60],[0.515]
2020-01-14T01:47:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[0.098,0.098,0.098,0.122,0.122,0.122,0.122,0.122,0.122,0.073]"
2020-01-14T01:59:00+01:00,"[60,60,60]","[0.245,0.245,0.147]"
