start,duration,value
2019-12-15T03:54:00+01:00,[60],[20.158]
2019-12-15T06:06:00+01:00,[60],[8.959]
2019-12-15T18:18:00+01:00,"[60,60,60,60]","[1.493,1.493,1.493,2.239]"
2019-12-15T19:27:00+01:00,[60],[9.705]
2019-12-15T19:43:00+01:00,[60],[9.705]
2019-12-15T21:56:00+01:00,"[60,60,60,60,60,60,60,60,60]","[26.877,26.877,26.877,26.877,27.624,27.624,27.624,27.624,27.624]"
2019-12-15T22:13:00+01:00,"[60,60,60,60,60,60,60]","[8.212,8.212,8.212,8.212,8.212,8.212,5.226]"
2019-12-15T22:53:00+01:00,[60],[5.972]
2019-12-15T23:33:00+01:00,[60],[12.692]
2019-12-18T02:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[80.633,80.633,80.633,81.379,81.379,81.379,81.379,81.379,81.379,81.379,72.42,70.927,70.927,71.673,71.673,71.673,71.673,71.673,71.673,71.673,23.144,20.158]"
2019-12-18T03:01:00+01:00,"[60,60]","[46.289,1.493]"
2019-12-18T03:12:00+01:00,"[60,60,60,60,60,60,60,60]","[58.235,58.235,58.981,58.981,58.981,58.981,58.981,29.117]"
2019-12-18T03:40:00+01:00,"[60,60,60,60,60,60,60]","[4.479,4.479,4.479,4.479,4.479,4.479,4.479]"
2019-12-18T03:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[61.221,61.968,61.968,61.968,61.968,61.968,61.968,61.968,61.968,61.968,70.18,75.407,75.407,75.407,76.153,76.153,74.66]"
2019-12-18T04:26:00+01:00,[60],[5.972]
2019-12-18T13:56:00+01:00,"[60,60,60,60]","[7.466,7.466,7.466,2.239]"
2019-12-18T20:22:00+01:00,[60],[2.986]
2019-12-18T20:49:00+01:00,"[60,60,60,60,60,60]","[2.986,2.986,2.986,3.733,3.733,3.733]"
2019-12-18T21:07:00+01:00,"[60,60,60,60,60,60,60,60,60]","[3.733,4.479,4.479,4.479,4.479,4.479,4.479,4.479,3.733]"
2019-12-18T21:40:00+01:00,[60],[6.719]
2019-12-18T22:08:00+01:00,[60],[8.212]
2019-12-18T22:59:00+01:00,"[60,60,60,60,60]","[17.171,17.171,17.171,17.171,13.438]"
2019-12-18T02:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[80.633,80.633,80.633,81.379,81.379,81.379,81.379,81.379,81.379,81.379,72.42,70.927,70.927,71.673,71.673,71.673,71.673,71.673,71.673,71.673,23.144,20.158]"
2019-12-18T03:01:00+01:00,"[60,60]","[46.289,1.493]"
2019-12-18T03:12:00+01:00,"[60,60,60,60,60,60,60,60]","[58.235,58.235,58.981,58.981,58.981,58.981,58.981,29.117]"
2019-12-18T03:40:00+01:00,"[60,60,60,60,60,60,60]","[4.479,4.479,4.479,4.479,4.479,4.479,4.479]"
2019-12-18T03:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[61.221,61.968,61.968,61.968,61.968,61.968,61.968,61.968,61.968,61.968,70.18,75.407,75.407,75.407,76.153,76.153,74.66]"
2019-12-18T04:26:00+01:00,[60],[5.972]
2019-12-18T13:56:00+01:00,"[60,60,60,60]","[7.466,7.466,7.466,2.239]"
2019-12-18T20:22:00+01:00,[60],[2.986]
2019-12-18T20:49:00+01:00,"[60,60,60,60,60,60]","[2.986,2.986,2.986,3.733,3.733,3.733]"
2019-12-18T21:07:00+01:00,"[60,60,60,60,60,60,60,60,60]","[3.733,4.479,4.479,4.479,4.479,4.479,4.479,4.479,3.733]"
2019-12-18T21:40:00+01:00,[60],[6.719]
2019-12-18T22:08:00+01:00,[60],[8.212]
2019-12-18T22:59:00+01:00,"[60,60,60,60,60]","[17.171,17.171,17.171,17.171,13.438]"
2019-12-19T00:51:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[2.986,2.986,2.986,2.986,2.986,2.986,2.986,2.986,3.733,3.733]"
2019-12-19T01:05:00+01:00,[60],[13.438]
2019-12-19T01:31:00+01:00,[60],[10.452]
2019-12-19T01:51:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[28.37,28.37,28.37,28.37,28.37,28.37,28.37,29.117,29.117,29.117,18.665,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,23.891,39.57,40.316,40.316,26.131]"
2019-12-19T04:28:00+01:00,"[60,60,60,60,60,60,60,60,60]","[15.678,15.678,15.678,15.678,15.678,16.425,16.425,16.425,11.945]"
2019-12-19T04:39:00+01:00,[60],[20.904]
2019-12-19T05:03:00+01:00,"[60,60,60,60,60]","[20.904,20.904,21.651,21.651,8.212]"
2019-12-19T05:48:00+01:00,"[60,60,60]","[11.945,12.692,2.986]"
2019-12-19T06:32:00+01:00,"[60,60,60,60,60]","[17.918,17.918,17.918,18.665,17.171]"
2019-12-19T15:42:00+01:00,"[60,60,60]","[6.719,7.466,6.719]"
2019-12-19T15:52:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[74.66,74.66,74.66,74.66,74.66,74.66,74.66,74.66,74.66,75.407,77.646,80.633,80.633,80.633,80.633,80.633,80.633,80.633,80.633,80.633,76.9,69.434,70.18,70.18,35.836]"
2019-12-19T16:44:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[3.733,3.733,3.733,3.733,3.733,3.733,3.733,4.479,4.479,2.239]"
2019-12-19T16:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[77.646,77.646,77.646,77.646,77.646,77.646,77.646,78.393,78.393,78.393,76.9,75.407,75.407,75.407,75.407,75.407,75.407,75.407,75.407,75.407,28.37]"
2019-12-25T22:17:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[7.466,6.719,6.719,6.719,7.466,7.466,7.466,7.466,7.466,8.959,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705]"
2019-12-25T23:34:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,9.705,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452,10.452]"
2019-12-26T01:52:00+01:00,"[60,60,60,60,60]","[36.583,35.836,35.836,36.583,1.493]"
2019-12-27T09:59:00+01:00,[60],[19.411]
2019-12-27T10:09:00+01:00,"[60,60]","[11.945,8.959]"
2019-12-27T12:19:00+01:00,[60],[11.945]
2019-12-27T19:03:00+01:00,[60],[6.719]
2019-12-28T02:02:00+01:00,[60],[5.972]
2019-12-28T03:15:00+01:00,[60],[11.199]
2019-12-28T04:07:00+01:00,"[60,60]","[12.692,10.452]"
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[16.425,16.425,16.425,17.171,15.678]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[8.212,8.212,8.212,8.959,8.959,1.493]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[3.733,4.479,3.733]"
2019-12-28T09:44:00+01:00,[60],[5.972]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[11.199,11.199,11.199,11.199,11.945,7.466]"
2019-12-28T16:52:00+01:00,[60],[19.411]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[11.199,11.199,11.199,11.945,11.945,11.945,11.945,11.945]"
2019-12-28T17:44:00+01:00,[60],[1.493]
2019-12-28T17:46:00+01:00,[60],[1.493]
2019-12-28T17:48:00+01:00,[60],[1.493]
2019-12-28T17:50:00+01:00,[60],[1.493]
2019-12-28T17:52:00+01:00,[60],[1.493]
2019-12-28T17:54:00+01:00,[60],[1.493]
2019-12-28T17:56:00+01:00,[60],[1.493]
2019-12-28T17:58:00+01:00,[60],[1.493]
2019-12-28T18:00:00+01:00,[60],[1.493]
2019-12-28T18:02:00+01:00,[60],[1.493]
2019-12-28T18:04:00+01:00,[60],[1.493]
2019-12-28T18:06:00+01:00,[60],[1.493]
2019-12-28T18:08:00+01:00,[60],[1.493]
2019-12-28T18:10:00+01:00,[60],[1.493]
2019-12-28T18:12:00+01:00,[60],[1.493]
2019-12-28T18:14:00+01:00,[60],[1.493]
2019-12-28T18:16:00+01:00,[60],[1.493]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493]"
2019-12-28T20:17:00+01:00,[60],[12.692]
2019-12-28T02:02:00+01:00,[60],[5.972]
2019-12-28T03:15:00+01:00,[60],[11.199]
2019-12-28T04:07:00+01:00,"[60,60]","[12.692,10.452]"
2019-12-28T05:11:00+01:00,"[60,60,60,60,60]","[16.425,16.425,16.425,17.171,15.678]"
2019-12-28T06:44:00+01:00,"[60,60,60,60,60,60]","[8.212,8.212,8.212,8.959,8.959,1.493]"
2019-12-28T08:22:00+01:00,"[60,60,60]","[3.733,4.479,3.733]"
2019-12-28T09:44:00+01:00,[60],[5.972]
2019-12-28T11:11:00+01:00,"[60,60,60,60,60,60]","[11.199,11.199,11.199,11.199,11.945,7.466]"
2019-12-28T16:52:00+01:00,[60],[19.411]
2019-12-28T17:35:00+01:00,"[60,60,60,60,60,60,60,60]","[11.199,11.199,11.199,11.945,11.945,11.945,11.945,11.945]"
2019-12-28T17:44:00+01:00,[60],[1.493]
2019-12-28T17:46:00+01:00,[60],[1.493]
2019-12-28T17:48:00+01:00,[60],[1.493]
2019-12-28T17:50:00+01:00,[60],[1.493]
2019-12-28T17:52:00+01:00,[60],[1.493]
2019-12-28T17:54:00+01:00,[60],[1.493]
2019-12-28T17:56:00+01:00,[60],[1.493]
2019-12-28T17:58:00+01:00,[60],[1.493]
2019-12-28T18:00:00+01:00,[60],[1.493]
2019-12-28T18:02:00+01:00,[60],[1.493]
2019-12-28T18:04:00+01:00,[60],[1.493]
2019-12-28T18:06:00+01:00,[60],[1.493]
2019-12-28T18:08:00+01:00,[60],[1.493]
2019-12-28T18:10:00+01:00,[60],[1.493]
2019-12-28T18:12:00+01:00,[60],[1.493]
2019-12-28T18:14:00+01:00,[60],[1.493]
2019-12-28T18:16:00+01:00,[60],[1.493]
2019-12-28T18:18:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493,1.493]"
2019-12-28T20:17:00+01:00,[60],[12.692]
2020-01-03T21:54:00+01:00,"[60,60,60,60]","[10.452,10.452,11.199,1.493]"
2020-01-03T22:13:00+01:00,"[60,60,60,60,60,60]","[3.733,3.733,3.733,3.733,3.733,3.733]"
2020-01-03T22:26:00+01:00,[60],[3.733]
2020-01-04T03:21:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[6.719,6.719,6.719,7.466,7.466,7.466,7.466,7.466,7.466,7.466]"
2020-01-04T03:32:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[17.171,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,25.384,28.37,28.37,28.37,28.37,28.37,29.117,29.117,29.117,14.932]"
2020-01-04T04:01:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[11.199,11.199,11.199,11.199,11.199,11.199,11.199,11.199,11.945,2.239]"
2020-01-04T04:13:00+01:00,"[60,60]","[26.877,13.438]"
2020-01-04T04:25:00+01:00,"[60,60,60,60,60]","[44.049,44.049,44.796,44.796,23.891]"
2020-01-04T20:30:00+01:00,"[60,60,60,60,60,60,60,60]","[3.733,4.479,4.479,4.479,4.479,4.479,4.479,1.493]"
2020-01-04T20:46:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[16.425,16.425,16.425,16.425,16.425,16.425,16.425,16.425,17.171,17.171,44.796,45.542,45.542,45.542,45.542,45.542,45.542,45.542,32.103]"
2020-01-04T21:17:00+01:00,"[60,60,60,60,60,60,60]","[67.94,67.94,67.94,67.94,68.687,68.687,26.877]"
2020-01-04T23:03:00+01:00,"[60,60,60,60]","[2.239,2.239,2.986,2.986]"
2020-01-05T00:53:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[11.945,11.945,12.692,12.692,12.692,12.692,12.692,12.692,12.692,4.479]"
2020-01-05T01:20:00+01:00,[60],[15.678]
2020-01-05T01:56:00+01:00,[60],[11.945]
2020-01-05T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[47.782,47.782,47.782,47.782,47.782,47.782,47.782,47.782,47.782,47.782,21.651,11.945,11.945,11.945,11.945,11.945,11.945,11.945,11.945,11.945,8.212,25.384,25.384,25.384,25.384,25.384,25.384,26.131,26.131,13.438]"
2020-01-05T22:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[73.167,73.167,73.167,73.167,73.167,73.167,73.913,73.913,73.913,73.913,70.927,63.461,63.461,63.461,63.461,63.461,63.461,64.207,64.207,64.207,22.398]"
2020-01-05T23:19:00+01:00,"[60,60]","[18.665,2.239]"
2020-01-05T23:38:00+01:00,"[60,60]","[25.384,13.438]"
2020-01-06T00:12:00+01:00,"[60,60,60,60]","[8.959,8.959,8.959,8.212]"
2020-01-06T00:56:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[9.705,9.705,9.705,10.452,10.452,10.452,10.452,10.452,10.452,2.239]"
2020-01-06T01:37:00+01:00,[60],[12.692]
2020-01-06T02:08:00+01:00,[60],[12.692]
2020-01-06T03:17:00+01:00,"[60,60,60]","[8.959,8.959,2.986]"
2020-01-06T04:09:00+01:00,[60],[14.932]
2020-01-06T06:10:00+01:00,[60],[5.972]
2020-01-06T06:52:00+01:00,[60],[7.466]
2020-01-06T07:13:00+01:00,[60],[1.493]
2020-01-06T07:42:00+01:00,"[60,60,60,60,60,60]","[1.493,1.493,1.493,1.493,1.493,1.493]"
2020-01-06T08:18:00+01:00,"[60,60,60,60,60,60,60,60]","[6.719,6.719,6.719,6.719,7.466,7.466,7.466,3.733]"
2020-01-06T08:32:00+01:00,"[60,60,60]","[20.904,20.904,8.212]"
2020-01-06T08:46:00+01:00,[60],[14.185]
2020-01-06T16:16:00+01:00,"[60,60,60,60,60,60,60,60]","[4.479,4.479,4.479,5.226,5.226,5.226,5.226,4.479]"
2020-01-06T16:38:00+01:00,"[60,60,60]","[5.972,5.972,3.733]"
2020-01-06T18:12:00+01:00,"[60,60,60,60]","[3.733,3.733,3.733,2.986]"
2020-01-06T19:02:00+01:00,[60],[6.719]
2020-01-06T20:14:00+01:00,"[60,60,60,60,60]","[11.199,11.199,11.945,11.945,1.493]"
2020-01-06T22:36:00+01:00,"[60,60,60,60,60,60]","[3.733,3.733,4.479,4.479,4.479,4.479]"
2020-01-06T23:01:00+01:00,"[60,60]","[7.466,7.466]"
2020-01-06T23:49:00+01:00,"[60,60,60,60]","[18.665,19.411,19.411,8.212]"
2020-01-07T00:00:00+01:00,[60],[23.891]
2020-01-07T00:28:00+01:00,[60],[33.597]
2020-01-07T00:45:00+01:00,"[60,60]","[35.09,8.212]"
2020-01-07T02:34:00+01:00,"[60,60,60,60,60,60,60,60]","[8.959,9.705,9.705,9.705,9.705,9.705,9.705,3.733]"
2020-01-07T02:49:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[12.692,12.692,12.692,12.692,12.692,12.692,12.692,12.692,12.692,12.692,11.199,20.158,20.158,20.158,20.904,20.904,2.986]"
2020-01-07T03:10:00+01:00,[60],[9.705]
2020-01-07T03:25:00+01:00,"[60,60,60,60,60,60,60,60,60]","[5.972,5.972,6.719,6.719,6.719,6.719,6.719,6.719,1.493]"
2020-01-07T03:46:00+01:00,"[60,60,60,60,60,60,60,60,60]","[2.239,2.239,2.239,2.986,2.986,2.986,2.986,2.986,1.493]"
2020-01-07T05:50:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[12.692,12.692,12.692,12.692,12.692,12.692,13.438,13.438,2.239,1.493,1.493,1.493,1.493,1.493,2.239,2.239,2.239,2.239]"
2020-01-07T06:42:00+01:00,[60],[15.678]
2020-01-07T17:47:00+01:00,"[60,60,60]","[4.479,4.479,5.226]"
2020-01-07T18:32:00+01:00,[60],[1.493]
2020-01-07T18:34:00+01:00,[60],[1.493]
2020-01-07T18:36:00+01:00,[60],[1.493]
2020-01-07T18:38:00+01:00,[60],[1.493]
2020-01-07T19:21:00+01:00,[60],[13.438]
2020-01-07T20:27:00+01:00,[60],[13.438]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[8.212,8.212,8.212,8.959,8.959,8.959,8.959,8.959,8.212]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[55.995,55.995,55.995,55.995,55.995,55.995,6.719]"
2020-01-07T17:47:00+01:00,"[60,60,60]","[4.479,4.479,5.226]"
2020-01-07T18:32:00+01:00,[60],[1.493]
2020-01-07T18:34:00+01:00,[60],[1.493]
2020-01-07T18:36:00+01:00,[60],[1.493]
2020-01-07T18:38:00+01:00,[60],[1.493]
2020-01-07T19:21:00+01:00,[60],[13.438]
2020-01-07T20:27:00+01:00,[60],[13.438]
2020-01-07T22:15:00+01:00,"[60,60,60,60,60,60,60,60,60]","[8.212,8.212,8.212,8.959,8.959,8.959,8.959,8.959,8.212]"
2020-01-07T22:32:00+01:00,"[60,60,60,60,60,60,60]","[55.995,55.995,55.995,55.995,55.995,55.995,6.719]"
2020-01-09T21:38:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[53.755,54.502,54.502,54.502,54.502,54.502,54.502,54.502,54.502,54.502,52.262,44.796,44.796,44.796,44.796,44.796,40.316]"
2020-01-10T01:48:00+01:00,[60],[22.398]
2020-01-10T06:30:00+01:00,[60],[1.493]
2020-01-10T06:32:00+01:00,[60],[1.493]
2020-01-10T06:34:00+01:00,[60],[1.493]
2020-01-10T06:36:00+01:00,[60],[1.493]
2020-01-10T06:38:00+01:00,[60],[1.493]
2020-01-10T06:40:00+01:00,[60],[1.493]
2020-01-10T06:42:00+01:00,[60],[1.493]
2020-01-10T06:44:00+01:00,[60],[1.493]
2020-01-10T06:46:00+01:00,[60],[1.493]
2020-01-10T06:48:00+01:00,[60],[1.493]
2020-01-10T06:50:00+01:00,[60],[1.493]
2020-01-10T06:52:00+01:00,[60],[1.493]
2020-01-10T06:54:00+01:00,[60],[1.493]
2020-01-10T06:56:00+01:00,[60],[1.493]
2020-01-10T06:58:00+01:00,[60],[1.493]
2020-01-10T07:00:00+01:00,[60],[1.493]
2020-01-10T07:02:00+01:00,[60],[1.493]
2020-01-10T07:04:00+01:00,[60],[1.493]
2020-01-10T07:06:00+01:00,[60],[1.493]
2020-01-10T07:08:00+01:00,[60],[1.493]
2020-01-10T07:10:00+01:00,[60],[1.493]
2020-01-10T07:12:00+01:00,[60],[1.493]
2020-01-10T07:14:00+01:00,[60],[1.493]
2020-01-10T07:16:00+01:00,[60],[1.493]
2020-01-10T17:38:00+01:00,[60],[16.425]
2020-01-10T21:26:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60]","[62.714,62.714,62.714,62.714,62.714,63.461,63.461,63.461,63.461,63.461,32.85]"
2020-01-12T20:29:00+01:00,[60],[5.972]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[5.226,4.479,4.479,5.226,5.972,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,50.769,53.008,53.008,53.008,53.008,53.008,53.008,53.008,20.158]"
2020-01-12T23:19:00+01:00,"[60,60]","[24.637,7.466]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[12.692,12.692,10.452]"
2020-01-13T01:27:00+01:00,[60],[30.61]
2020-01-13T02:50:00+01:00,"[60,60,60]","[11.945,11.945,9.705]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[14.185,14.185,14.185,14.185,14.185,14.185,14.185]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[8.959,8.959,8.959]"
2020-01-13T05:46:00+01:00,[60],[5.972]
2020-01-13T07:24:00+01:00,[60],[10.452]
2020-01-12T20:29:00+01:00,[60],[5.972]
2020-01-12T22:29:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[5.226,4.479,4.479,5.226,5.972,17.918,17.918,17.918,17.918,17.918,17.918,17.918,17.918,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,18.665,50.769,53.008,53.008,53.008,53.008,53.008,53.008,53.008,20.158]"
2020-01-12T23:19:00+01:00,"[60,60]","[24.637,7.466]"
2020-01-13T01:09:00+01:00,"[60,60,60]","[12.692,12.692,10.452]"
2020-01-13T01:27:00+01:00,[60],[30.61]
2020-01-13T02:50:00+01:00,"[60,60,60]","[11.945,11.945,9.705]"
2020-01-13T03:49:00+01:00,"[60,60,60,60,60,60,60]","[14.185,14.185,14.185,14.185,14.185,14.185,14.185]"
2020-01-13T04:35:00+01:00,"[60,60,60]","[8.959,8.959,8.959]"
2020-01-13T05:46:00+01:00,[60],[5.972]
2020-01-13T07:24:00+01:00,[60],[10.452]
2020-01-13T19:36:00+01:00,"[60,60,60,60,60,60,60]","[18.665,17.918,17.918,17.918,17.918,17.918,4.479]"
2020-01-13T19:53:00+01:00,"[60,60,60,60,60]","[2.239,2.239,2.239,2.239,1.493]"
2020-01-13T20:31:00+01:00,[60],[10.452]
2020-01-13T20:43:00+01:00,[60],[11.199]
2020-01-13T21:23:00+01:00,[60],[16.425]
2020-01-13T21:50:00+01:00,[60],[3.733]
2020-01-13T22:23:00+01:00,"[60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60]","[41.809,41.809,41.809,42.556,42.556,42.556,42.556,42.556,42.556,42.556,67.194,68.687,68.687,68.687,68.687,68.687,69.434,69.434,69.434,69.434,55.248,53.755,8.959]"
2020-01-13T23:24:00+01:00,"[60,60,60]","[14.932,15.678,5.226]"
2020-01-14T01:28:00+01:00,[60],[15.678]
2020-01-14T01:47:00+01:00,"[60,60,60,60,60,60,60,60,60,60]","[2.986,2.986,2.986,3.733,3.733,3.733,3.733,3.733,3.733,2.239]"
2020-01-14T01:59:00+01:00,"[60,60,60]","[7.466,7.466,4.479]"
2020-01-14T02:16:00+01:00,"[60,60,60,60,60]","[16.425,17.171,17.171,17.171,10.452]"
2020-01-14T07:18:00+01:00,"[60,60,60,60,60]","[2.986,2.986,2.986,3.733,2.986]"
2020-01-14T13:45:00+01:00,[60],[17.918]
2020-01-14T13:49:00+01:00,"[60,60,60,60,60,60,60]","[9.705,9.705,9.705,9.705,9.705,10.452,4.479]"
2020-01-14T20:06:00+01:00,"[60,60,60,60,60]","[6.719,6.719,6.719,7.466,5.972]"
2020-01-14T20:58:00+01:00,"[60,60,60,60,60]","[14.932,14.932,14.932,15.678,14.185]"
2020-01-14T21:34:00+01:00,[60],[11.945]
